part,company,country,city,price,date,currency_name,price_amount,currency_symbol,exchange_rate_to_USD,standardized_USD
10237-832,Roodel,Portugal,Aranhas,575.06€,2016-10-21 19:05:29,EUR,575.06,€,1.0886,626.010316
67046-030,Shufflebeat,Portugal,Porto,165.04€,2016-10-21 20:48:18,EUR,165.04,€,1.0886,179.662544
51079-947,Yozio,Greece,Patras,625.89€,2016-10-21 21:03:20,EUR,625.89,€,1.0886,681.343854
51079-947,Zooxo,United Kingdom,London,£621.42,2016-10-21 22:04:25,GBP,621.42,£,1.2187639946,757.3643215243319
16729-167,Brainsphere,Portugal,Braga,31.89€,2016-10-21 23:36:32,EUR,31.89,€,1.0886,34.715454
49349-314,Thoughtmix,Portugal,Amadora,506.44€,2016-10-22 01:10:05,EUR,506.44,€,1.0886,551.310584
50458-560,Buzzbean,Germany,Düsseldorf,1097.14€,2016-10-22 02:10:07,EUR,1097.14,€,1.0886,1194.346604
37205-951,Flipstorm,Greece,Athens,116.63€,2016-10-22 02:12:52,EUR,116.63,€,1.0886,126.96341799999999
76117-001,Roodel,Portugal,Aranhas,726.82€,2016-10-22 02:41:47,EUR,726.82,€,1.0886,791.216252
58668-4281,Ntags,Portugal,Lisbon,1357.51€,2016-10-22 03:28:39,EUR,1357.51,€,1.0886,1477.785386
0228-2167,Ntags,Portugal,Lisbon,320.42€,2016-10-22 05:06:08,EUR,320.42,€,1.0886,348.809212
36987-1697,Twitterbeat,France,Annecy,1198.62€,2016-10-22 05:12:24,EUR,1198.62,€,1.0886,1304.817732
54123-957,Wordify,United States,New York,$181.82,2016-10-22 07:12:30,USD,181.82,$,1.0,181.82
16729-167,Chatterbridge,Spain,Barcelona,565.07€,2016-10-22 12:15:13,EUR,565.07,€,1.0886,615.135202
68084-172,Thoughtmix,Portugal,Amadora,622.18€,2016-10-22 13:18:28,EUR,622.18,€,1.0886,677.3051479999999
68180-121,Ntags,Portugal,Lisbon,877.37€,2016-10-22 13:52:20,EUR,877.37,€,1.0886,955.1049820000001
24385-268,Wordify,United States,New York,$192.68,2016-10-22 14:19:04,USD,192.68,$,1.0,192.68
67046-030,Teklist,Netherlands,Arnhem,179.3€,2016-10-22 15:14:03,EUR,179.3,€,1.0886,195.18598
36987-1697,Thoughtmix,Portugal,Amadora,1082.18€,2016-10-22 16:22:53,EUR,1082.18,€,1.0886,1178.061148
76454-100,Twitterbeat,France,Annecy,148.78€,2016-10-22 16:28:08,EUR,148.78,€,1.0886,161.961908
68084-172,Thoughtmix,Portugal,Amadora,517.67€,2016-10-22 19:01:39,EUR,517.67,€,1.0886,563.5355619999999
24385-268,Twitterbeat,France,Annecy,365.71€,2016-10-22 19:17:35,EUR,365.71,€,1.0886,398.111906
50458-560,Wordify,United States,New York,$627.11,2016-10-22 19:57:20,USD,627.11,$,1.0,627.11
10267-2529,Thoughtmix,Portugal,Amadora,337.78€,2016-10-22 20:06:10,EUR,337.78,€,1.0886,367.70730799999995
54973-9150,Kanoodle,Japan,Niihama,¥113275.47,2016-10-22 20:16:37,CNY,113275.47,¥,0.1478573854,16748.61482415614
49967-724,Chatterbridge,Spain,Barcelona,628.8€,2016-10-22 23:14:11,EUR,628.8,€,1.0886,684.51168
62670-4404,Roodel,Portugal,Aranhas,561.8€,2016-10-22 23:48:48,EUR,561.8,€,1.0886,611.57548
49349-106,Thoughtmix,Portugal,Amadora,957.09€,2016-10-22 23:51:10,EUR,957.09,€,1.0886,1041.888174
55154-5057,Thoughtmix,Portugal,Amadora,563.44€,2016-10-23 00:39:41,EUR,563.44,€,1.0886,613.3607840000001
55154-5057,Zooxo,United Kingdom,London,£360.95,2016-10-23 02:23:17,GBP,360.95,£,1.2187639946,439.91286385087
49349-106,Brainsphere,Portugal,Braga,745.61€,2016-10-23 02:33:04,EUR,745.61,€,1.0886,811.671046
24385-268,Wordify,United States,New York,$258.43,2016-10-23 03:39:29,USD,258.43,$,1.0,258.43
24286-1562,Ntags,Portugal,Lisbon,481.04€,2016-10-23 04:00:40,EUR,481.04,€,1.0886,523.6601440000001
55289-164,Teklist,Netherlands,Arnhem,645.49€,2016-10-23 04:55:59,EUR,645.49,€,1.0886,702.680414
76314-002,Roodel,Portugal,Aranhas,452.19€,2016-10-23 05:40:15,EUR,452.19,€,1.0886,492.254034
49035-530,Teklist,Netherlands,Arnhem,1008.28€,2016-10-23 06:08:03,EUR,1008.28,€,1.0886,1097.6136079999999
16714-295,Thoughtmix,Portugal,Amadora,367.33€,2016-10-23 06:12:25,EUR,367.33,€,1.0886,399.875438
62742-4030,Thoughtmix,Portugal,Amadora,574.55€,2016-10-23 08:04:29,EUR,574.55,€,1.0886,625.4551299999999
52380-1102,Ntags,Portugal,Lisbon,621.98€,2016-10-23 08:31:17,EUR,621.98,€,1.0886,677.087428
48951-4042,Rhycero,France,Arcueil,196.27€,2016-10-23 08:32:33,EUR,196.27,€,1.0886,213.659522
51523-002,Kanoodle,Japan,Niihama,¥119561.4,2016-10-23 08:42:45,CNY,119561.4,¥,0.1478573854,17678.03599876356
76335-006,Shufflebeat,Portugal,Porto,354.33€,2016-10-23 09:29:40,EUR,354.33,€,1.0886,385.723638
62011-0219,Eimbee,France,Amiens,905.33€,2016-10-23 09:37:24,EUR,905.33,€,1.0886,985.5422380000001
0268-1604,Ntags,Portugal,Lisbon,157.91€,2016-10-23 09:40:41,EUR,157.91,€,1.0886,171.900826
55566-2100,Ntags,Portugal,Lisbon,592.55€,2016-10-23 10:00:12,EUR,592.55,€,1.0886,645.0499299999999
16714-295,Avaveo,France,Nice,451.12€,2016-10-23 10:04:50,EUR,451.12,€,1.0886,491.08923200000004
24286-1562,Yozio,Greece,Patras,356.67€,2016-10-23 10:40:56,EUR,356.67,€,1.0886,388.270962
59779-601,Chatterbridge,Spain,Barcelona,335.9€,2016-10-23 11:34:37,EUR,335.9,€,1.0886,365.66074
0268-6107,Wordify,United States,New York,$542.92,2016-10-23 13:24:35,USD,542.92,$,1.0,542.92
76335-006,Thoughtmix,Portugal,Amadora,333.5€,2016-10-23 13:43:38,EUR,333.5,€,1.0886,363.0481
10237-832,Ntags,Portugal,Lisbon,-173.53€,2016-10-23 14:27:46,EUR,-173.53,€,1.0886,-188.90475800000002
41163-428,Buzzbean,Germany,Düsseldorf,126.25€,2016-10-23 17:01:59,EUR,126.25,€,1.0886,137.43575
10237-832,Brainsphere,Portugal,Braga,736.14€,2016-10-23 18:03:34,EUR,736.14,€,1.0886,801.362004
49349-842,Wordify,United States,New York,$499.59,2016-10-23 21:04:29,USD,499.59,$,1.0,499.59
49035-530,Twitterbeat,France,Annecy,871.54€,2016-10-23 21:50:45,EUR,871.54,€,1.0886,948.7584439999999
54092-515,Wordify,United States,New York,$833.85,2016-10-23 21:52:23,USD,833.85,$,1.0,833.85
62742-4030,Thoughtmix,Portugal,Amadora,545.13€,2016-10-23 22:23:56,EUR,545.13,€,1.0886,593.428518
68084-595,Chatterbridge,Spain,Barcelona,159.14€,2016-10-24 00:27:41,EUR,159.14,€,1.0891,173.31937399999998
0699-7041,Brainsphere,Portugal,Braga,776.61€,2016-10-24 02:15:29,EUR,776.61,€,1.0891,845.8059509999999
76335-006,Chatterbridge,Spain,Barcelona,347.5€,2016-10-24 02:18:37,EUR,347.5,€,1.0891,378.46225
54123-957,Twitterbeat,France,Annecy,154.59€,2016-10-24 02:31:22,EUR,154.59,€,1.0891,168.363969
49349-820,Thoughtmix,Portugal,Amadora,643.96€,2016-10-24 04:20:00,EUR,643.96,€,1.0891,701.3368360000001
52343-025,Gabcube,Portugal,Almada,793.19€,2016-10-24 06:14:49,EUR,793.19,€,1.0891,863.863229
44946-1046,Thoughtmix,Portugal,Amadora,403.69€,2016-10-24 06:26:50,EUR,403.69,€,1.0891,439.658779
10237-832,Buzzbean,Germany,Düsseldorf,524.86€,2016-10-24 08:02:24,EUR,524.86,€,1.0891,571.625026
0268-1128,Flipstorm,France,Nanterre,190.36€,2016-10-24 09:24:22,EUR,190.36,€,1.0891,207.321076
0603-6134,Buzzbean,Germany,Düsseldorf,786.57€,2016-10-24 10:19:36,EUR,786.57,€,1.0891,856.6533870000001
65044-3014,Zooxo,United Kingdom,London,£596.67,2016-10-24 10:22:04,GBP,596.67,£,1.223501657,730.0267336821898
49349-106,Flipstorm,France,Nanterre,750.67€,2016-10-24 12:09:59,EUR,750.67,€,1.0891,817.5546969999999
68462-565,Ntags,Portugal,Lisbon,1098.53€,2016-10-24 13:36:43,EUR,1098.53,€,1.0891,1196.409023
0603-6134,Buzzbean,Germany,Düsseldorf,789.74€,2016-10-24 13:41:42,EUR,789.74,€,1.0891,860.105834
67046-030,Buzzbean,Germany,Düsseldorf,148.0€,2016-10-24 14:46:26,EUR,148.0,€,1.0891,161.1868
55856-0003,Twitterbeat,France,Annecy,9.24€,2016-10-24 15:29:58,EUR,9.24,€,1.0891,10.063284
68233-011,Teklist,Netherlands,Arnhem,619.58€,2016-10-24 17:37:47,EUR,619.58,€,1.0891,674.784578
55154-5057,Twitterbeat,France,Annecy,1655.91€,2016-10-24 18:11:46,EUR,1655.91,€,1.0891,1803.451581
76454-100,Wordify,United States,New York,$151.72,2016-10-24 18:23:40,USD,151.72,$,1.0,151.72
51079-947,Chatterbridge,Spain,Barcelona,554.45€,2016-10-24 19:58:28,EUR,554.45,€,1.0891,603.851495
54473-578,Thoughtmix,Portugal,Amadora,146.28€,2016-10-24 20:23:16,EUR,146.28,€,1.0891,159.313548
68752-024,Twitterbeat,France,Annecy,785.08€,2016-10-24 20:37:13,EUR,785.08,€,1.0891,855.030628
0268-1604,Teklist,Netherlands,Arnhem,130.03€,2016-10-24 22:22:13,EUR,130.03,€,1.0891,141.615673
16714-295,Yozio,Greece,Patras,679.45€,2016-10-25 01:14:23,EUR,679.45,€,1.0872,738.69804
17156-617,Thoughtmix,Portugal,Amadora,712.67€,2016-10-25 03:20:35,EUR,712.67,€,1.0872,774.8148239999999
10237-832,Lajo,Greece,Thessaloniki,813.72€,2016-10-25 03:31:19,EUR,813.72,€,1.0872,884.676384
61398-0828,Brainsphere,Portugal,Braga,398.33€,2016-10-25 03:43:48,EUR,398.33,€,1.0872,433.064376
10578-049,Gabcube,Portugal,Almada,823.78€,2016-10-25 04:16:51,EUR,823.78,€,1.0872,895.613616
76454-100,Thoughtmix,Portugal,Amadora,158.26€,2016-10-25 04:25:43,EUR,158.26,€,1.0872,172.06027199999997
52125-136,Thoughtmix,Portugal,Amadora,646.65€,2016-10-25 05:14:57,EUR,646.65,€,1.0872,703.03788
68462-565,Eimbee,France,Amiens,1101.46€,2016-10-25 05:30:26,EUR,1101.46,€,1.0872,1197.507312
21695-267,Twitterbeat,France,Annecy,479.72€,2016-10-25 05:48:44,EUR,479.72,€,1.0872,521.551584
10237-832,Shufflebeat,Portugal,Porto,242.03€,2016-10-25 06:08:08,EUR,242.03,€,1.0872,263.135016
68180-121,Shufflebeat,Portugal,Porto,894.33€,2016-10-25 10:23:56,EUR,894.33,€,1.0872,972.315576
16729-167,Yozio,Greece,Patras,236.0€,2016-10-25 11:23:00,EUR,236.0,€,1.0872,256.5792
42254-213,Riffpath,Greece,Heraklion,232.9€,2016-10-25 11:48:59,EUR,232.9,€,1.0872,253.20888
49348-574,Flipstorm,Greece,Athens,351.06€,2016-10-25 12:17:35,EUR,351.06,€,1.0872,381.67243199999996
49349-471,Brainsphere,Portugal,Braga,789.07€,2016-10-25 14:08:24,EUR,789.07,€,1.0872,857.876904
62756-707,Gabcube,Portugal,Almada,408.41€,2016-10-25 14:51:05,EUR,408.41,€,1.0872,444.023352
0699-7041,Thoughtmix,Portugal,Amadora,705.98€,2016-10-25 16:09:26,EUR,705.98,€,1.0872,767.5414559999999
98132-889,Chatterbridge,Spain,Barcelona,263.98€,2016-10-25 16:16:44,EUR,263.98,€,1.0872,286.999056
49520-501,Shufflebeat,Portugal,Porto,869.51€,2016-10-25 18:31:37,EUR,869.51,€,1.0872,945.3312719999999
10578-049,Twitterbeat,France,Annecy,1205.9€,2016-10-25 19:50:10,EUR,1205.9,€,1.0872,1311.05448
68180-121,Chatterbridge,Spain,Barcelona,252.38€,2016-10-25 20:12:35,EUR,252.38,€,1.0872,274.38753599999995
0615-7679,Wordify,United States,New York,$402.31,2016-10-25 23:56:01,USD,402.31,$,1.0,402.31
37205-992,Realpoint,Portugal,Lisbon,464.09€,2016-10-26 01:15:40,EUR,464.09,€,1.0925,507.018325
76454-100,Thoughtmix,Portugal,Amadora,104.6€,2016-10-26 02:46:36,EUR,104.6,€,1.0925,114.2755
0268-1401,Flipstorm,Greece,Athens,824.82€,2016-10-26 04:11:57,EUR,824.82,€,1.0925,901.11585
58668-4281,Zoonder,United States,Boston,$848.02,2016-10-26 06:07:56,USD,848.02,$,1.0,848.02
10267-2529,Chatterbridge,Spain,Barcelona,414.18€,2016-10-26 06:22:32,EUR,414.18,€,1.0925,452.49165
21695-267,Chatterbridge,Spain,Barcelona,342.22€,2016-10-26 07:32:49,EUR,342.22,€,1.0925,373.87535
52380-1102,Avaveo,France,Nice,731.96€,2016-10-26 08:15:51,EUR,731.96,€,1.0925,799.6663000000001
54092-515,Wordify,United States,New York,$850.05,2016-10-26 08:38:06,USD,850.05,$,1.0,850.05
37205-951,Gabcube,Portugal,Almada,165.47€,2016-10-26 09:02:02,EUR,165.47,€,1.0925,180.77597500000002
13537-468,Thoughtmix,Portugal,Amadora,576.46€,2016-10-26 13:51:46,EUR,576.46,€,1.0925,629.78255
76117-001,Shufflebeat,Portugal,Porto,1356.14€,2016-10-26 14:19:41,EUR,1356.14,€,1.0925,1481.5829500000002
0268-1401,Ntags,Portugal,Lisbon,1134.72€,2016-10-26 14:40:39,EUR,1134.72,€,1.0925,1239.6816000000001
49349-106,Zooxo,United Kingdom,London,£1080.47,2016-10-26 15:00:41,GBP,1080.47,£,1.2211479349,1319.413709221403
50458-560,Wordify,United States,New York,$1209.71,2016-10-26 16:25:42,USD,1209.71,$,1.0,1209.71
37205-992,Flipstorm,Greece,Athens,596.75€,2016-10-26 16:59:37,EUR,596.75,€,1.0925,651.949375
49967-724,Buzzbean,Germany,Düsseldorf,612.69€,2016-10-26 17:15:04,EUR,612.69,€,1.0925,669.363825
54868-6311,Gabcube,Portugal,Almada,672.55€,2016-10-26 21:57:28,EUR,672.55,€,1.0925,734.7608749999999
68084-172,Twitterbeat,France,Annecy,1053.84€,2016-10-26 23:00:41,EUR,1053.84,€,1.0925,1151.3201999999999
55856-0003,Ntags,Portugal,Lisbon,236.8€,2016-10-27 04:11:01,EUR,236.8,€,1.0927,258.75136000000003
0268-6107,Thoughtmix,Portugal,Amadora,495.06€,2016-10-27 04:17:03,EUR,495.06,€,1.0927,540.952062
62011-0219,Wordify,United States,New York,$734.61,2016-10-27 06:10:48,USD,734.61,$,1.0,734.61
24286-1562,Thoughtmix,Portugal,Amadora,332.41€,2016-10-27 08:59:07,EUR,332.41,€,1.0927,363.22440700000004
0699-7041,Twitterbeat,France,Annecy,506.78€,2016-10-27 10:29:17,EUR,506.78,€,1.0927,553.758506
49967-724,Shufflebeat,Portugal,Porto,542.41€,2016-10-27 11:11:37,EUR,542.41,€,1.0927,592.6914069999999
49349-106,Wordify,United States,New York,$1066.35,2016-10-27 12:01:59,USD,1066.35,$,1.0,1066.35
36987-1697,Buzzbean,Germany,Düsseldorf,1032.98€,2016-10-27 12:03:07,EUR,1032.98,€,1.0927,1128.737246
13537-468,Ntags,Portugal,Lisbon,743.41€,2016-10-27 13:07:25,EUR,743.41,€,1.0927,812.3241069999999
68462-565,Lajo,Greece,Thessaloniki,928.5€,2016-10-27 14:37:01,EUR,928.5,€,1.0927,1014.57195
0268-6107,Thoughtmix,Portugal,Amadora,497.81€,2016-10-27 15:58:54,EUR,497.81,€,1.0927,543.956987
49349-471,Twitterbeat,France,Annecy,890.78€,2016-10-27 16:06:14,EUR,890.78,€,1.0927,973.3553059999999
54092-515,Ntags,Portugal,Lisbon,776.25€,2016-10-27 16:15:20,EUR,776.25,€,1.0927,848.208375
16714-295,Ntags,Portugal,Lisbon,868.23€,2016-10-27 21:00:56,EUR,868.23,€,1.0927,948.714921
58668-4281,Twitterbeat,France,Annecy,1364.14€,2016-10-27 22:22:24,EUR,1364.14,€,1.0927,1490.595778
0699-7041,Bubblemix,Japan,Asaka,¥117728.64,2016-10-27 23:21:23,CNY,117728.64,¥,0.1474987176,17364.823424792063
54868-0823,Wordify,United States,New York,$101.93,2016-10-28 00:19:23,USD,101.93,$,1.0,101.93
37205-992,Buzzbean,Germany,Düsseldorf,515.02€,2016-10-28 01:11:39,EUR,515.02,€,1.0922,562.504844
62011-0219,Flipstorm,Greece,Athens,815.45€,2016-10-28 02:11:03,EUR,815.45,€,1.0922,890.6344900000001
49738-105,Wordify,United States,New York,$510.33,2016-10-28 02:27:46,USD,510.33,$,1.0,510.33
37205-951,Thoughtmix,Portugal,Amadora,89.0€,2016-10-28 03:25:21,EUR,89.0,€,1.0922,97.20580000000001
10578-049,Zoonder,United States,Boston,$993.16,2016-10-28 04:29:32,USD,993.16,$,1.0,993.16
10237-832,Brainsphere,Portugal,Braga,637.85€,2016-10-28 04:53:13,EUR,637.85,€,1.0922,696.6597700000001
51079-947,Thoughtmix,Portugal,Amadora,702.57€,2016-10-28 05:47:49,EUR,702.57,€,1.0922,767.3469540000001
0228-2167,Chatterbridge,Spain,Barcelona,1086.73€,2016-10-28 05:57:06,EUR,1086.73,€,1.0922,1186.926506
36987-1697,Voomm,France,Paris,840.57€,2016-10-28 11:36:48,EUR,840.57,€,1.0922,918.0705540000001
50563-113,Flipstorm,France,Nanterre,654.45€,2016-10-28 13:55:40,EUR,654.45,€,1.0922,714.7902900000001
48951-4042,Wordify,United States,New York,$295.29,2016-10-28 15:10:29,USD,295.29,$,1.0,295.29
59779-601,Shufflebeat,Portugal,Porto,160.83€,2016-10-28 16:03:15,EUR,160.83,€,1.0922,175.65852600000002
0603-6134,Twitterbeat,France,Annecy,793.51€,2016-10-28 17:28:37,EUR,793.51,€,1.0922,866.6716220000001
55154-5057,Shufflebeat,Portugal,Porto,918.83€,2016-10-28 18:06:29,EUR,918.83,€,1.0922,1003.5461260000001
55566-2100,Chatterbridge,Spain,Barcelona,637.63€,2016-10-28 18:56:13,EUR,637.63,€,1.0922,696.419486
68233-011,Twitterbeat,France,Annecy,522.51€,2016-10-28 19:25:46,EUR,522.51,€,1.0922,570.685422
10267-2529,Thoughtmix,Portugal,Amadora,356.74€,2016-10-28 20:31:37,EUR,356.74,€,1.0922,389.631428
68084-172,Zoonder,United States,Boston,$633.24,2016-10-28 21:01:31,USD,633.24,$,1.0,633.24
0185-0373,Brainsphere,Portugal,Braga,981.15€,2016-10-29 00:51:10,EUR,981.15,€,1.0922,1071.61203
98132-889,Gabcube,Portugal,Almada,211.58€,2016-10-29 01:00:16,EUR,211.58,€,1.0922,231.08767600000002
54473-578,Zooxo,United Kingdom,London,£130.73,2016-10-29 01:02:02,GBP,130.73,£,1.2148378844,158.815756627612
21695-931,Zooxo,United Kingdom,London,£486.62,2016-10-29 03:32:11,GBP,486.62,£,1.2148378844,591.1644113067281
49738-105,Buzzbean,Germany,Düsseldorf,550.51€,2016-10-29 04:08:45,EUR,550.51,€,1.0922,601.267022
55154-5057,Brainsphere,Portugal,Braga,1255.51€,2016-10-29 04:23:06,EUR,1255.51,€,1.0922,1371.268022
21695-267,Yozio,Greece,Patras,466.44€,2016-10-29 04:41:34,EUR,466.44,€,1.0922,509.44576800000004
51138-049,Thoughtmix,Portugal,Amadora,690.12€,2016-10-29 05:54:59,EUR,690.12,€,1.0922,753.7490640000001
76117-001,Ntags,Portugal,Lisbon,996.1€,2016-10-29 10:04:19,EUR,996.1,€,1.0922,1087.9404200000001
36800-952,Ntags,Portugal,Lisbon,245.19€,2016-10-29 11:51:40,EUR,245.19,€,1.0922,267.796518
10237-832,Chatterbridge,Spain,Barcelona,358.4€,2016-10-29 12:39:31,EUR,358.4,€,1.0922,391.44448
49035-530,Ntags,Portugal,Lisbon,1125.2€,2016-10-29 16:02:27,EUR,1125.2,€,1.0922,1228.94344
55856-0003,Shufflebeat,Portugal,Porto,409.67€,2016-10-29 22:07:44,EUR,409.67,€,1.0922,447.44157400000006
0615-7679,Flipstorm,France,Nanterre,354.32€,2016-10-29 23:50:30,EUR,354.32,€,1.0922,386.988304
51346-145,Riffpath,Greece,Heraklion,888.46€,2016-10-30 01:03:08,EUR,888.46,€,1.0922,970.3760120000001
37205-951,Buzzbean,Germany,Düsseldorf,172.62€,2016-10-30 02:19:38,EUR,172.62,€,1.0922,188.53556400000002
51346-145,Lajo,Greece,Thessaloniki,976.9€,2016-10-30 02:33:45,EUR,976.9,€,1.0922,1066.97018
36800-952,Chatterbridge,Spain,Barcelona,322.49€,2016-10-30 03:41:12,EUR,322.49,€,1.0922,352.22357800000003
70253-307,Twitterbeat,France,Annecy,905.42€,2016-10-30 05:50:54,EUR,905.42,€,1.0922,988.899724
54092-515,Kanoodle,Japan,Niihama,¥90207.77,2016-10-30 06:04:27,CNY,90207.77,¥,0.1474889606,13304.650235343863
55700-014,Thoughtmix,Portugal,Amadora,678.12€,2016-10-30 07:59:00,EUR,678.12,€,1.0922,740.6426640000001
54123-957,Zooxo,United Kingdom,London,£128.16,2016-10-30 08:17:59,GBP,128.16,£,1.2148378844,155.693623264704
0268-1128,Flipstorm,Greece,Athens,1095.82€,2016-10-30 09:49:01,EUR,1095.82,€,1.0922,1196.854604
16590-177,Zoonder,United States,Boston,$1399.7,2016-10-30 12:04:25,USD,1399.7,$,1.0,1399.7
65044-3014,Flipstorm,Greece,Athens,964.41€,2016-10-30 13:53:32,EUR,964.41,€,1.0922,1053.328602
0603-6134,Shufflebeat,Portugal,Porto,737.01€,2016-10-30 13:56:01,EUR,737.01,€,1.0922,804.9623220000001
17156-617,Chatterbridge,Spain,Barcelona,517.46€,2016-10-30 14:44:16,EUR,517.46,€,1.0922,565.1698120000001
55154-5057,Lajo,Greece,Thessaloniki,361.02€,2016-10-30 14:46:23,EUR,361.02,€,1.0922,394.306044
37205-951,Teklist,Netherlands,Arnhem,170.06€,2016-10-30 15:01:08,EUR,170.06,€,1.0922,185.73953200000003
49288-0655,Thoughtmix,Portugal,Amadora,149.61€,2016-10-30 16:07:58,EUR,149.61,€,1.0922,163.40404200000003
54092-515,Brainsphere,Portugal,Braga,781.57€,2016-10-30 17:55:10,EUR,781.57,€,1.0922,853.6307540000001
37205-992,Thoughtmix,Portugal,Amadora,310.5€,2016-10-30 19:34:07,EUR,310.5,€,1.0922,339.1281
49349-820,Brainsphere,Portugal,Braga,838.92€,2016-10-30 19:56:53,EUR,838.92,€,1.0922,916.268424
21695-931,Chatterbridge,Spain,Barcelona,762.13€,2016-10-30 19:57:58,EUR,762.13,€,1.0922,832.3983860000001
70253-307,Avaveo,France,Nice,936.9€,2016-10-30 20:10:20,EUR,936.9,€,1.0922,1023.28218
16714-295,Buzzbean,Germany,Düsseldorf,445.35€,2016-10-30 20:14:12,EUR,445.35,€,1.0922,486.41127000000006
35356-325,Teklist,Netherlands,Arnhem,523.06€,2016-10-30 21:21:38,EUR,523.06,€,1.0922,571.286132
50563-113,Voomm,France,Paris,297.8€,2016-10-30 22:44:17,EUR,297.8,€,1.0922,325.25716000000006
63629-2733,Thoughtmix,Portugal,Amadora,163.95€,2016-10-30 23:28:31,EUR,163.95,€,1.0922,179.06619
10267-2529,Brainsphere,Portugal,Braga,497.02€,2016-10-31 02:25:01,EUR,497.02,€,1.0946,544.038092
51346-145,Wordify,United States,New York,$1015.92,2016-10-31 02:53:08,USD,1015.92,$,1.0,1015.92
55856-0003,Brainsphere,Portugal,Braga,195.03€,2016-10-31 04:50:32,EUR,195.03,€,1.0946,213.479838
55856-0003,Zooxo,United Kingdom,London,£438.09,2016-10-31 05:50:51,GBP,438.09,£,1.2155469184,532.518949481856
13537-468,Flipstorm,France,Nanterre,721.25€,2016-10-31 05:58:52,EUR,721.25,€,1.0946,789.4802500000001
54868-5165,Eimbee,France,Amiens,586.56€,2016-10-31 06:56:32,EUR,586.56,€,1.0946,642.0485759999999
55856-0003,Teklist,Netherlands,Arnhem,474.06€,2016-10-31 06:56:49,EUR,474.06,€,1.0946,518.906076
55566-2100,Zooxo,United Kingdom,London,£362.42,2016-10-31 07:54:43,GBP,362.42,£,1.2155469184,440.53851416652805
76314-002,Shufflebeat,Portugal,Porto,460.11€,2016-10-31 09:23:19,EUR,460.11,€,1.0946,503.636406
63629-2733,Eimbee,France,Amiens,184.0€,2016-10-31 09:59:56,EUR,184.0,€,1.0946,201.4064
76454-100,Zooxo,United Kingdom,London,£130.84,2016-10-31 10:24:19,GBP,130.84,£,1.2155469184,159.042158803456
65044-3014,Chatterbridge,Spain,Barcelona,823.33€,2016-10-31 12:23:04,EUR,823.33,€,1.0946,901.217018
68462-565,Shufflebeat,Portugal,Porto,1022.44€,2016-10-31 13:17:06,EUR,1022.44,€,1.0946,1119.162824
36987-1697,Brainsphere,Portugal,Braga,926.19€,2016-10-31 14:36:44,EUR,926.19,€,1.0946,1013.807574
49520-501,Realpoint,Portugal,Lisbon,678.33€,2016-10-31 18:38:07,EUR,678.33,€,1.0946,742.5000180000001
49999-737,Brainsphere,Portugal,Braga,840.23€,2016-10-31 19:16:12,EUR,840.23,€,1.0946,919.715758
51346-145,Twitterbeat,France,Annecy,956.03€,2016-10-31 19:49:11,EUR,956.03,€,1.0946,1046.470438
68180-121,Flipstorm,France,Nanterre,522.29€,2016-10-31 21:49:32,EUR,522.29,€,1.0946,571.698634
0268-1128,Thoughtmix,Portugal,Amadora,838.59€,2016-10-31 22:36:30,EUR,838.59,€,1.0946,917.920614
